report_date,season,location,reporting_city,district,basis_of_sale,group,commodity,variety,package,grade,item_size,item_size_comment,environment,unit_sales,quality,condition,appearance,storage,properties,organic,import_export,low_price,high_price,mostly_low_price,mostly_high_price,comment,market_tone_comments,supply_tone_comments,demand_tone_comments,commodity_comments
05/18/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),29,43.75,33,36.75,occasional higher,Lower,30s very light.,MODERATE,Extra services included. Wide range in quality and condition.
05/15/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,12s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),20,31,24,28,,About Steady,,MODERATE,
05/15/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),24,40,34,37,occasional higher,About Steady,,MODERATE,
05/15/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),21.95,26.95,23.95,25.95,occasional higher and lower,Much Lower,,LIGHT,Extra services included. Quality generally good.
05/15/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,30s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),20.75,32.75,23.5,26.75,occasional higher,Lower,"30s very light, 24s fairly light.",MODERATE,Extra services included. Wide range in quality and condition.
05/15/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),34.75,46.75,36.75,39.75,occasional higher,Lower,"30s very light, 24s fairly light.",MODERATE,Extra services included. Wide range in quality and condition.
05/15/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),20.95,25.95,22.95,24.95,occasional higher,Much Lower,,LIGHT,Extra services included. Quality generally good.
05/15/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),33.75,45.75,35.75,38.75,occasional higher,Lower,"30s very light, 24s fairly light.",MODERATE,Extra services included. Wide range in quality and condition.
05/15/2026,2025,"Phoenix, Arizona","Mcallen, Texas",MEXICO CROSSINGS THROUGH TEXAS,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,I (import),26,29,26,28,occasional higher,About Steady,,MODERATE,Extra services included.
05/14/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,12s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),20,31,24,28,,Slightly Lower,,MODERATE,
05/14/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),24,40,34,37,occasional higher,Slightly Lower,,MODERATE,
05/14/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,30s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),20.75,36.75,26.55,29.75,occasional higher,Lower,"30s very light, 24s fairly light.",MODERATE,Extra services included. Wide range in quality and condition.
05/14/2026,2025,"Phoenix, Arizona","Mcallen, Texas",MEXICO CROSSINGS THROUGH TEXAS,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,I (import),26,29,26,28,occasional higher,Slightly Lower,,MODERATE,Extra services included.
05/14/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),34.95,49.75,40.5,43.75,"few 50.45-57.75, occasional higher",Lower,"30s very light, 24s fairly light.",MODERATE,Extra services included. Wide range in quality and condition.
05/14/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),20.95,33.95,28.95,30.95,occasional higher,Lower,,MODERATE,Extra services included. Quality generally good.
05/14/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),21.95,34.95,29.95,31.95,occasional higher and lower,Lower,,MODERATE,Extra services included. Quality generally good.
05/14/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),33.95,48.75,39.5,42.75,"few 49.45-56.75, occasional higher",Lower,"30s very light, 24s fairly light.",MODERATE,Extra services included. Wide range in quality and condition.
05/13/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),24,44,34,39,,About Steady,,MODERATE,
05/13/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,12s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),20,31,26,30,,About Steady,,MODERATE,
05/13/2026,2025,"Phoenix, Arizona","Mcallen, Texas",MEXICO CROSSINGS THROUGH TEXAS,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,I (import),26,30,26,28,occasional higher,About Steady,,MODERATE,Extra services included.
05/13/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),32.95,38.95,33.95,35.95,occasional higher,Lower,,MODERATE,Extra services included. Quality generally good.
05/13/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,30s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),28.75,55.75,32.5,34.75,occasional higher,Slightly Lower,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/13/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),36,60.75,47.65,50.75,few 61.45-63.55,Slightly Lower,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/13/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),35,59.75,46.65,49.75,few 60.45-62.55,Slightly Lower,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/13/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),33.95,39.95,34.95,36.95,occasional higher and lower,Lower,,MODERATE,Extra services included. Quality generally good.
05/12/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),24,44,34,39,,Slightly Lower,,MODERATE,
05/12/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,12s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),20,31,26,30,,Slightly Lower,,MODERATE,
05/12/2026,2025,"Phoenix, Arizona","Mcallen, Texas",MEXICO CROSSINGS THROUGH TEXAS,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,I (import),26,30,26,28,occasional higher,About Steady,,MODERATE,Extra services included.
05/12/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),34,59.75,49.45,52.75,few 60.45-62.55,Slightly Lower,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/12/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),35,60.75,50.45,53.75,few 61.45-63.55,Slightly Lower,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/12/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),35.95,38.95,35.95,35.95,occasional higher,Slightly Higher,,GOOD,Extra services included. Quality generally good.
05/12/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),36.95,39.95,36.95,36.95,occasional higher and lower,Slightly Higher,,GOOD,Extra services included. Quality generally good.
05/12/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,30s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),30.55,55.75,35,38.75,occasional higher,Slightly Lower,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/11/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,12s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),20,31,28,30,,About Steady,VERY LIGHT,MODERATE,
05/11/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),24,44,40,43,,About Steady,VERY LIGHT,MODERATE,
05/11/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),34.95,40.95,34.95,36.95,occasional higher,Higher,,GOOD,Extra services included. Quality generally good.
05/11/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,30s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),30.55,55.75,38.75,41.75,occasional higher,"30s lower, 24s about steady.","30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/11/2026,2025,"Phoenix, Arizona","Mcallen, Texas",MEXICO CROSSINGS THROUGH TEXAS,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,I (import),26,30,26,28,occasional higher,Slightly Lower,,MODERATE,Extra services included.
05/11/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),40,61.55,50.45,53.95,occasional higher and lower,"30s lower, 24s about steady.","30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/11/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),35.95,41.95,35.95,37.95,occasional higher and lower,Higher,,GOOD,Extra services included. Quality generally good.
05/11/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),41,62.55,51.45,54.95,occasional higher and lower,"30s lower, 24s about steady.","30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/08/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),24,44,40,43,,About Steady,VERY LIGHT,MODERATE,
05/08/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,12s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),20,31,28,30,,About Steady,VERY LIGHT,MODERATE,
05/08/2026,2025,"Phoenix, Arizona","Mcallen, Texas",MEXICO CROSSINGS THROUGH TEXAS,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,I (import),28,32,28,30,occasional higher,Slightly Lower,,MODERATE,Extra services included.
05/08/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),30.95,35.95,30.95,32.95,occasional higher,About Steady,,GOOD,Extra services included. Quality generally good.
05/08/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),41,61.95,51.45,54.95,"few 62.75, few 33.95-37.00",About Steady,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/08/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,30s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),30.75,55.75,42.45,45.75,occasional higher,About Steady,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/08/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),40,60.95,50.45,53.95,"few 61.75, few 32.95-36.00",About Steady,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/08/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),31.95,37.95,31.95,33.95,occasional higher and lower,About Steady,,GOOD,Extra services included. Quality generally good.
05/07/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,12s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),20,31,28,30,,About Steady,VERY LIGHT,MODERATE,
05/07/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SOUTH AND CENTRAL DISTRICT CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,Y,D (domestic),24,44,40,43,,About Steady,VERY LIGHT,MODERATE,
05/07/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),31.95,38.95,31.95,33.95,occasional higher and lower,Lower,,MODERATE,Extra services included. Quality generally good.
05/07/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),41.5,60.95,50.45,53.95,"few 61.75, few 32.95-37.00",About Steady,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
05/07/2026,2025,"Phoenix, Arizona","Mcallen, Texas",MEXICO CROSSINGS THROUGH TEXAS,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,24s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,I (import),30,34,32,33,occasional higher,About Steady,,GOOD,Extra services included.
05/07/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SANTA MARIA CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,film lined 24s,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),30.95,37.95,30.95,32.95,occasional higher,Lower,,MODERATE,Extra services included. Quality generally good.
05/07/2026,2026,"Phoenix, Arizona","Phoenix, Arizona",SALINAS-WATSONVILLE CALIFORNIA,"Sales F.O.B. Shipping Point and/or Delivered Sales, Shipping Point Basis",Vegetables,"Lettuce, Iceberg",N/A,cartons,N/A,30s film wrapped,,N/A,N/A,N/A,N/A,N/A,N/A,,N,D (domestic),30.75,55.75,42.45,45.75,occasional higher,About Steady,"30s very light, 24s light.",MODERATE,Extra services included. Wide range in quality and condition.
